id,Large File,File URL,LOC,N_Components,N_Functions,N_Imports,"Em uma escala de 1 a 5, como você avalia a relevância desse smell?
1 = smell não é importante e, provavelmente, não será refatorado
5 = smell é muito importante e, provavelmente, será refatorado em breve.",Observação
477,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\ForeignRowSelector\ForeignRowSelector.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\ForeignRowSelector\ForeignRowSelector.tsx,279,1,0,29,,
478,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\InputField.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\InputField.tsx,357,1,0,25,,
479,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\JsonEditor\index.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\JsonEditor\index.tsx,207,1,0,24,,
480,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\RowEditor.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\RowEditor.tsx,300,1,0,26,,
481,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\RowEditor.utils.test.ts,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\RowEditor.utils.test.ts,718,0,2,10,,
482,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\RowEditor.utils.ts,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\RowEditor\RowEditor.utils.ts,299,0,11,21,,
483,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SidePanelEditor.utils.createTable.test.ts,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SidePanelEditor.utils.createTable.test.ts,527,0,1,9,,
484,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SidePanelEditor.utils.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SidePanelEditor.utils.tsx,1195,0,22,50,,
485,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SpreadsheetImport\SpreadsheetImport.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SpreadsheetImport\SpreadsheetImport.tsx,255,1,0,25,,
486,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SpreadsheetImport\SpreadsheetImportPreview.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\SpreadsheetImport\SpreadsheetImportPreview.tsx,235,1,0,17,,
487,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\TableEditor\Column.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\TableEditor\Column.tsx,362,1,0,31,,
488,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\TableEditor\ColumnManagement.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\SidePanelEditor\TableEditor\ColumnManagement.tsx,384,1,0,37,,
489,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\TableGridEditor.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\TableGridEditor\TableGridEditor.tsx,210,1,0,27,,
490,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\components\Columns.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\components\Columns.tsx,246,0,2,14,,
491,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\components\DownloadLogsButton.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\components\DownloadLogsButton.tsx,183,1,0,31,,
492,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\Queries\ServiceFlowQueries\ServiceFlow.sql.ts,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\Queries\ServiceFlowQueries\ServiceFlow.sql.ts,398,0,6,0,,
493,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\ServiceFlowPanel.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UnifiedLogs\ServiceFlowPanel.tsx,246,1,0,26,,
494,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UserDropdown.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\interfaces\UserDropdown.tsx,153,1,0,25,,
495,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AccountLayout\WithSidebar.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AccountLayout\WithSidebar.tsx,192,3,0,9,,
496,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AppLayout\BranchDropdown.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AppLayout\BranchDropdown.tsx,258,2,0,31,,
497,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AppLayout\OrganizationDropdown.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AppLayout\OrganizationDropdown.tsx,149,1,0,27,,
498,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AppLayout\ProjectDropdown.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\AppLayout\ProjectDropdown.tsx,139,1,1,21,,
499,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\DefaultLayout.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\DefaultLayout.tsx,131,1,0,22,,
500,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\EdgeFunctionsLayout\EdgeFunctionDetailsLayout.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\EdgeFunctionsLayout\EdgeFunctionDetailsLayout.tsx,358,1,0,48,,
501,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\MainScrollContainerContext.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\MainScrollContainerContext.tsx,398,3,0,33,,
502,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\MainScrollContainerContext.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\MainScrollContainerContext.tsx,398,3,0,33,,
503,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ObservabilityLayout\ObservabilityMenu.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ObservabilityLayout\ObservabilityMenu.tsx,359,1,0,30,,
504,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\index.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\index.tsx,360,2,0,44,,
505,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\LayoutHeader\FeedbackDropdown\FeedbackWidget.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\LayoutHeader\FeedbackDropdown\FeedbackWidget.tsx,328,2,0,40,,
506,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\LayoutHeader\LayoutHeader.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\LayoutHeader\LayoutHeader.tsx,282,2,0,39,,
507,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\LayoutHeader\LocalVersionPopover.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\LayoutHeader\LocalVersionPopover.tsx,198,1,0,26,,
508,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\NavigationBar\NavigationBar.utils.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\NavigationBar\NavigationBar.utils.tsx,207,0,4,21,,
509,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\OrganizationSettingsLayout.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\OrganizationSettingsLayout.tsx,248,1,6,9,,
510,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\PausedState\PauseDisabledState.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\PausedState\PauseDisabledState.tsx,210,1,0,25,,
511,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\PausedState\ProjectPausedState.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\PausedState\ProjectPausedState.tsx,361,1,0,47,,
512,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\PauseFailedState.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\PauseFailedState.tsx,139,1,0,21,,
513,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\RestoreFailedState.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\RestoreFailedState.tsx,141,1,0,21,,
514,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\UpgradingState\index.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ProjectLayout\UpgradingState\index.tsx,250,1,0,25,,
515,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ReportsLayout\ReportsMenu.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\ReportsLayout\ReportsMenu.tsx,291,1,0,24,,
516,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\Scaffold.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\Scaffold.tsx,242,0,0,3,,
517,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\CommunitySnippetsSection.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\CommunitySnippetsSection.tsx,170,1,0,32,,
518,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\CommunitySnippetsSection.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\CommunitySnippetsSection.tsx,170,1,0,32,,
519,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\SearchList.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\SearchList.tsx,182,1,0,21,,
520,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\SQLEditorTreeViewItem.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\SQLEditorLayout\SQLEditorNavV2\SQLEditorTreeViewItem.tsx,451,1,0,35,,
521,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\TableEditorLayout\TableEditorMenu.tsx,C:\Users\jayan\7000 project\agentic_refactor_system\runs\supabase_reactsniffer2\detector\reactsniffer_input\apps\studio\components\layouts\TableEditorLayout\TableEditorMenu.tsx,330,1,0,45,,
